Arun Jaitley Stadium	Royal Challengers Bengaluru	Delhi Capitals	VenueWin%=50.00	OverallWin%=61.29	VenueMatches=2	OverallMatches=31	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=1	TossLosses=1	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_ADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=58.13	StrategyBonus=0.00	TossBonus=0.00	FinalScore=58.13	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium	Sunrisers Hyderabad	Delhi Capitals	VenueWin%=100.00	OverallWin%=54.17	VenueMatches=2	OverallMatches=24	Matches=2	Wins=2	Losses=0	Win%=100.00	TossWins=1	TossLosses=1	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=67.00	StrategyBonus=0.00	TossBonus=0.00	FinalScore=67.00	FinalDecision=POSITIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Chennai Super Kings	Delhi Capitals	VenueWin%=100.00	OverallWin%=63.33	VenueMatches=1	OverallMatches=30	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=1	TossLosses=0	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_ADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=72.13	StrategyBonus=0.00	TossBonus=0.00	FinalScore=72.13	FinalDecision=POSITIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Chennai Super Kings	Mumbai Indians	VenueWin%=0.00	OverallWin%=45.95	VenueMatches=1	OverallMatches=37	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=34.92	StrategyBonus=0.00	TossBonus=0.00	FinalScore=34.92	FinalDecision=NEGATIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Chennai Super Kings	Sunrisers Hyderabad	VenueWin%=100.00	OverallWin%=71.43	VenueMatches=1	OverallMatches=21	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_STRONG_ADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=78.29	StrategyBonus=0.00	TossBonus=0.00	FinalScore=78.29	FinalDecision=STRONG_POSITIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Chennai Super Kings	VenueWin%=0.00	OverallWin%=36.67	VenueMatches=1	OverallMatches=30	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_DISADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=27.87	StrategyBonus=0.00	TossBonus=0.00	FinalScore=27.87	FinalDecision=STRONG_NEGATIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Gujarat Titans	VenueWin%=50.00	OverallWin%=60.00	VenueMatches=2	OverallMatches=5	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=0	TossLosses=2	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=MODERATE	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_ADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=57.20	StrategyBonus=0.00	TossBonus=0.00	FinalScore=57.20	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Kolkata Knight Riders	VenueWin%=100.00	OverallWin%=45.45	VenueMatches=1	OverallMatches=33	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=1	TossLosses=0	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=58.54	StrategyBonus=0.00	TossBonus=0.00	FinalScore=58.54	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Lucknow Super Giants	VenueWin%=100.00	OverallWin%=40.00	VenueMatches=1	OverallMatches=5	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=MODERATE	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_DISADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=54.40	StrategyBonus=0.00	TossBonus=0.00	FinalScore=54.40	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Mumbai Indians	VenueWin%=50.00	OverallWin%=45.71	VenueMatches=2	OverallMatches=35	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=0	TossLosses=2	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=46.91	StrategyBonus=0.00	TossBonus=0.00	FinalScore=46.91	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Punjab Kings	VenueWin%=0.00	OverallWin%=48.48	VenueMatches=1	OverallMatches=33	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=1	TossLosses=0	TossWinMatchWins=0	TossWinMatchLosses=1	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=36.84	StrategyBonus=0.00	TossBonus=0.00	FinalScore=36.84	FinalDecision=NEGATIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Rajasthan Royals	VenueWin%=100.00	OverallWin%=48.28	VenueMatches=1	OverallMatches=29	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=60.69	StrategyBonus=0.00	TossBonus=0.00	FinalScore=60.69	FinalDecision=POSITIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Royal Challengers Bengaluru	VenueWin%=100.00	OverallWin%=35.48	VenueMatches=1	OverallMatches=31	Matches=1	Wins=1	Losses=0	Win%=100.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_DISADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=50.96	StrategyBonus=0.00	TossBonus=0.00	FinalScore=50.96	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Delhi Capitals	Sunrisers Hyderabad	VenueWin%=0.00	OverallWin%=45.83	VenueMatches=2	OverallMatches=24	Matches=2	Wins=0	Losses=2	Win%=0.00	TossWins=1	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=1	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=33.00	StrategyBonus=0.00	TossBonus=0.00	FinalScore=33.00	FinalDecision=NEGATIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Gujarat Titans	Delhi Capitals	VenueWin%=50.00	OverallWin%=40.00	VenueMatches=2	OverallMatches=5	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=2	TossLosses=0	TossWinMatchWins=1	TossWinMatchLosses=1	TossConversion%=50.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	OverallConfidence=MODERATE	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_DISADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=42.80	StrategyBonus=0.00	TossBonus=0.00	FinalScore=42.80	FinalDecision=NEGATIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Kolkata Knight Riders	Delhi Capitals	VenueWin%=0.00	OverallWin%=54.55	VenueMatches=1	OverallMatches=33	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=0	TossLosses=1	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=VERY_STRONG	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_BALANCED	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=41.46	StrategyBonus=0.00	TossBonus=0.00	FinalScore=41.46	FinalDecision=NEGATIVE	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
Arun Jaitley Stadium, Delhi	Lucknow Super Giants	Delhi Capitals	VenueWin%=0.00	OverallWin%=60.00	VenueMatches=1	OverallMatches=5	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=1	TossLosses=0	TossWinMatchWins=0	TossWinMatchLosses=1	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	OverallConfidence=MODERATE	RecommendationSource=OVERALL_MATCHUP	Recommendation=OVERALL_MATCHUP_ADVANTAGE	TossRecommendation=TOSS_DATA_INSUFFICIENT	StrategyRecommendation=BAT_FIELD_DATA_INSUFFICIENT	VenueConfidence=VERY_LOW	PerformanceScore=45.60	StrategyBonus=0.00	TossBonus=0.00	FinalScore=45.60	FinalDecision=BALANCED	DecisionConfidence=VERY_LOW	StrategySignal=NONE	TossSignal=NONE	VenueConfidence=VERY_LOW
